FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
GCF_021397645.1_ASM2139764v1_genomic.fna	NZ_CP090142.1	164211	165425	-	floR	1-1215/1215	===============	0/0	100.00	99.83	ncbi	NG_047862.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_021397645.1_ASM2139764v1_genomic.fna	NZ_CP090142.1	173249	174109	-	aac(3)-IId	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_047251.1	aminoglycoside N-acetyltransferase AAC(3)-IId	GENTAMICIN
GCF_021397645.1_ASM2139764v1_genomic.fna	NZ_CP090142.1	176322	177179	-	blaLAP-2	1-858/858	===============	0/0	100.00	100.00	ncbi	NG_049264.1	class A beta-lactamase LAP-2	BETA-LACTAM
GCF_021397645.1_ASM2139764v1_genomic.fna	NZ_CP090142.1	179383	180243	-	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_021397645.1_ASM2139764v1_genomic.fna	NZ_CP090142.1	184264	185139	+	blaCTX-M-55	1-876/876	===============	0/0	100.00	100.00	ncbi	NG_049006.1	class A extended-spectrum beta-lactamase CTX-M-55	CEPHALOSPORIN
GCF_021397645.1_ASM2139764v1_genomic.fna	NZ_CP090142.1	189780	190436	+	qnrS13	1-657/657	===============	0/0	100.00	100.00	ncbi	NG_059275.1	quinolone resistance pentapeptide repeat protein QnrS13	QUINOLONE
GCF_021397645.1_ASM2139764v1_genomic.fna	NZ_CP090142.1	195431	195883	-	arr-2	1-453/453	===============	0/0	100.00	100.00	ncbi	NG_048580.1	NAD(+)--rifampin ADP-ribosyltransferase Arr-2	RIFAMYCIN
GCF_021397645.1_ASM2139764v1_genomic.fna	NZ_CP090142.1	195994	196467	-	dfrA14	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_056035.1	trimethoprim-resistant dihydrofolate reductase DfrA14	TRIMETHOPRIM
GCF_021397645.1_ASM2139764v1_genomic.fna	NZ_CP090143.1	11706	12503	-	blaOXA-48	1-798/798	===============	0/0	100.00	100.00	ncbi	NG_049762.1	carbapenem-hydrolyzing class D beta-lactamase OXA-48	CARBAPENEM
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	141303	141776	+	dfrA14	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_056035.1	trimethoprim-resistant dihydrofolate reductase DfrA14	TRIMETHOPRIM
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	141887	142339	+	arr-2	1-453/453	===============	0/0	100.00	100.00	ncbi	NG_048580.1	NAD(+)--rifampin ADP-ribosyltransferase Arr-2	RIFAMYCIN
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	147334	147990	-	qnrS13	1-657/657	===============	0/0	100.00	100.00	ncbi	NG_059275.1	quinolone resistance pentapeptide repeat protein QnrS13	QUINOLONE
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	152631	153506	-	blaCTX-M-55	1-876/876	===============	0/0	100.00	100.00	ncbi	NG_049006.1	class A extended-spectrum beta-lactamase CTX-M-55	CEPHALOSPORIN
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	157527	158387	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	160591	161448	+	blaLAP-2	1-858/858	===============	0/0	100.00	100.00	ncbi	NG_049264.1	class A beta-lactamase LAP-2	BETA-LACTAM
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	163661	164521	+	aac(3)-IId	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_047251.1	aminoglycoside N-acetyltransferase AAC(3)-IId	GENTAMICIN
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	172345	173559	+	floR	1-1215/1215	===============	0/0	100.00	99.83	ncbi	NG_047862.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	176062	176877	-	sul2	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	186407	187198	+	aadA22	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_047346.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA22	STREPTOMYCIN
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	187330	188151	+	lnu(F)	1-822/822	===============	0/0	100.00	99.88	ncbi	NG_047927.1	lincosamide nucleotidyltransferase Lnu(F)	LINCOSAMIDE
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	191081	191872	+	sul3	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_048120.1	sulfonamide-resistant dihydropteroate synthase Sul3	SULFONAMIDE
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	208495	209694	-	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	211030	211866	-	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	218672	219532	-	aac(3)-IId	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_047251.1	aminoglycoside N-acetyltransferase AAC(3)-IId	GENTAMICIN
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	221745	222602	-	blaLAP-2	1-858/858	===============	0/0	100.00	100.00	ncbi	NG_049264.1	class A beta-lactamase LAP-2	BETA-LACTAM
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	224806	225666	-	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090134.1	238243	239058	+	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_056047.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_021397675.1_ASM2139767v1_genomic.fna	NZ_CP090135.1	10323	11120	+	blaOXA-48	1-798/798	===============	0/0	100.00	100.00	ncbi	NG_049762.1	carbapenem-hydrolyzing class D beta-lactamase OXA-48	CARBAPENEM
GCF_022670675.1_ASM2267067v1_genomic.fna	NZ_CP093400.1	1548643	1549518	-	blaCTX-M-65	1-876/876	===============	0/0	100.00	100.00	ncbi	NG_049016.1	class A extended-spectrum beta-lactamase CTX-M-65	CEPHALOSPORIN
GCF_022670675.1_ASM2267067v1_genomic.fna	NZ_CP093400.1	1651944	1653143	-	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_022670675.1_ASM2267067v1_genomic.fna	NZ_CP093400.1	1665660	1666499	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_022670675.1_ASM2267067v1_genomic.fna	NZ_CP093400.1	1667004	1667795	-	aadA1	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_047324.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	STREPTOMYCIN
GCF_022670675.1_ASM2267067v1_genomic.fna	NZ_CP093401.1	161328	162542	+	floR	1-1215/1215	===============	0/0	100.00	99.83	ncbi	NG_047869.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_022670675.1_ASM2267067v1_genomic.fna	NZ_CP093401.1	169140	170165	-	aph(4)-Ia	1-1026/1026	===============	0/0	100.00	100.00	ncbi	NG_047456.1	aminoglycoside O-phosphotransferase APH(4)-Ia	HYGROMYCIN
GCF_022670675.1_ASM2267067v1_genomic.fna	NZ_CP093401.1	170394	171170	-	aac(3)-IVa	1-777/777	===============	0/0	100.00	100.00	ncbi	NG_047253.1	aminoglycoside N-acetyltransferase AAC(3)-IVa	GENTAMICIN
GCF_022670675.1_ASM2267067v1_genomic.fna	NZ_CP093401.1	174263	174736	+	dfrA14	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_047696.1	trimethoprim-resistant dihydrofolate reductase DfrA14	TRIMETHOPRIM
GCF_022670675.1_ASM2267067v1_genomic.fna	NZ_CP093401.1	179248	180063	+	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_047431.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_022870605.1_ASM2287060v1_genomic.fna	NZ_CP058672.1	225110	225937	+	aph(3'')-Ib	1-828/828	===============	0/0	100.00	99.88	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_022870605.1_ASM2287060v1_genomic.fna	NZ_CP058672.1	225937	226773	+	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_022936365.1_ASM2293636v1_genomic.fna	NZ_CP091999.1	3622857	3623732	+	blaCTX-M-9	1-876/876	===============	0/0	100.00	99.89	ncbi	NG_049043.1	class A extended-spectrum beta-lactamase CTX-M-9	CEPHALOSPORIN
GCF_022936365.1_ASM2293636v1_genomic.fna	NZ_CP091999.1	4770933	4771748	+	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_047431.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_022936365.1_ASM2293636v1_genomic.fna	NZ_CP092000.1	1867	3066	-	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_022936365.1_ASM2293636v1_genomic.fna	NZ_CP092000.1	10125	10964	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_022936365.1_ASM2293636v1_genomic.fna	NZ_CP092000.1	11469	12266	-	aadA7	1-798/798	===============	0/0	100.00	100.00	ncbi	NG_047362.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA7	STREPTOMYCIN
GCF_022936365.1_ASM2293636v1_genomic.fna	NZ_CP092000.1	12342	12818	-	aac(3)-Id	1-477/477	===============	0/0	100.00	100.00	ncbi	NG_048569.1	aminoglycoside N-acetyltransferase AAC(3)-Id	GENTAMICIN
GCF_022936365.1_ASM2293636v1_genomic.fna	NZ_CP092000.1	16146	16973	+	aph(3'')-Ib	1-828/828	===============	0/0	100.00	100.00	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_022936365.1_ASM2293636v1_genomic.fna	NZ_CP092000.1	16973	17809	+	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_022936385.1_ASM2293638v1_genomic.fna	NZ_CP092004.1	1190880	1191356	+	aac(3)-Id	1-477/477	===============	0/0	100.00	100.00	ncbi	NG_048569.1	aminoglycoside N-acetyltransferase AAC(3)-Id	GENTAMICIN
GCF_022936385.1_ASM2293638v1_genomic.fna	NZ_CP092004.1	1191432	1192229	+	aadA7	1-798/798	===============	0/0	100.00	100.00	ncbi	NG_047362.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA7	STREPTOMYCIN
GCF_022936385.1_ASM2293638v1_genomic.fna	NZ_CP092004.1	1192734	1193573	+	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_022936385.1_ASM2293638v1_genomic.fna	NZ_CP092004.1	1200632	1201831	+	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_022936385.1_ASM2293638v1_genomic.fna	NZ_CP092004.1	4838321	4839181	-	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_022936425.1_ASM2293642v1_genomic.fna	NZ_CP092009.1	4671587	4672141	+	aac(6')-Ib-AKT	1-555/555	===============	0/0	100.00	99.82	ncbi	NG_052358.1	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	AMIKACIN;KANAMYCIN;TOBRAMYCIN
GCF_022936425.1_ASM2293642v1_genomic.fna	NZ_CP092009.1	4672651	4673490	+	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_022936425.1_ASM2293642v1_genomic.fna	NZ_CP092009.1	4673630	4674678	+	tet(A)	115-1163/1200	.==============	0/0	87.42	100.00	ncbi	NG_048153.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_022936425.1_ASM2293642v1_genomic.fna	NZ_CP092009.1	4675440	4676339	-	blaVEB-8	1-900/900	===============	0/0	100.00	100.00	ncbi	NG_050332.1	class A extended-spectrum beta-lactamase VEB-8	CEPHALOSPORIN
GCF_022936425.1_ASM2293642v1_genomic.fna	NZ_CP092009.1	4678181	4679020	+	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_022936425.1_ASM2293642v1_genomic.fna	NZ_CP092009.1	4682365	4683138	+	armA	1-774/774	===============	0/0	100.00	100.00	ncbi	NG_047476.1	ArmA family 16S rRNA (guanine(1405)-N(7))-methyltransferase	GENTAMICIN
GCF_022936425.1_ASM2293642v1_genomic.fna	NZ_CP092009.1	4685437	4686912	+	msr(E)	1-1476/1476	===============	0/0	100.00	99.93	ncbi	NG_048007.1	ABC-F type ribosomal protection protein Msr(E)	MACROLIDE
GCF_022936425.1_ASM2293642v1_genomic.fna	NZ_CP092009.1	4686968	4687852	+	mph(E)	1-885/885	===============	0/0	100.00	100.00	ncbi	NG_064660.1	Mph(E) family macrolide 2'-phosphotransferase	MACROLIDE
GCF_022936425.1_ASM2293642v1_genomic.fna	NZ_CP092009.1	4824658	4825518	-	blaTEM-1	1-861/861	===============	0/0	100.00	99.88	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_022936425.1_ASM2293642v1_genomic.fna	NZ_CP092010.1	10323	11120	+	blaOXA-48	1-798/798	===============	0/0	100.00	100.00	ncbi	NG_049762.1	carbapenem-hydrolyzing class D beta-lactamase OXA-48	CARBAPENEM
GCF_022936485.1_ASM2293648v1_genomic.fna	NZ_CP092012.1	50144	51343	-	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_022936485.1_ASM2293648v1_genomic.fna	NZ_CP092012.1	58402	59241	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_022936485.1_ASM2293648v1_genomic.fna	NZ_CP092012.1	59746	60543	-	aadA7	1-798/798	===============	0/0	100.00	100.00	ncbi	NG_047362.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA7	STREPTOMYCIN
GCF_022936485.1_ASM2293648v1_genomic.fna	NZ_CP092012.1	60619	61095	-	aac(3)-Id	1-477/477	===============	0/0	100.00	100.00	ncbi	NG_048569.1	aminoglycoside N-acetyltransferase AAC(3)-Id	GENTAMICIN
GCF_022936485.1_ASM2293648v1_genomic.fna	NZ_CP092012.1	4835913	4836773	-	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_024266185.1_ASM2426618v1_genomic.fna	NZ_CP100683.1	96267	97082	-	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_056047.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_024266185.1_ASM2426618v1_genomic.fna	NZ_CP100683.1	113406	114620	+	floR	1-1215/1215	===============	0/0	100.00	99.83	ncbi	NG_047862.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_024266185.1_ASM2426618v1_genomic.fna	NZ_CP100683.1	116659	117495	+	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_024266185.1_ASM2426618v1_genomic.fna	NZ_CP100683.1	118831	120030	+	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_024266185.1_ASM2426618v1_genomic.fna	NZ_CP100683.1	136653	137444	-	sul3	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_048120.1	sulfonamide-resistant dihydropteroate synthase Sul3	SULFONAMIDE
GCF_024266185.1_ASM2426618v1_genomic.fna	NZ_CP100683.1	140374	141195	-	lnu(F)	1-822/822	===============	0/0	100.00	99.88	ncbi	NG_047927.1	lincosamide nucleotidyltransferase Lnu(F)	LINCOSAMIDE
GCF_024266185.1_ASM2426618v1_genomic.fna	NZ_CP100683.1	141327	142118	-	aadA22	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_047346.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA22	STREPTOMYCIN
GCF_024266185.1_ASM2426618v1_genomic.fna	NZ_CP100683.1	151648	152463	+	sul2	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_024266185.1_ASM2426618v1_genomic.fna	NZ_CP100683.1	159720	160580	-	aac(3)-IId	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_047251.1	aminoglycoside N-acetyltransferase AAC(3)-IId	GENTAMICIN
GCF_024266185.1_ASM2426618v1_genomic.fna	NZ_CP100683.1	162793	163650	-	blaLAP-2	1-858/858	===============	0/0	100.00	100.00	ncbi	NG_049264.1	class A beta-lactamase LAP-2	BETA-LACTAM
GCF_024266185.1_ASM2426618v1_genomic.fna	NZ_CP100683.1	165854	166714	-	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_024266205.1_ASM2426620v1_genomic.fna	NZ_CP100686.1	96267	97082	-	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_056047.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_024266205.1_ASM2426620v1_genomic.fna	NZ_CP100686.1	112704	113564	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_024266205.1_ASM2426620v1_genomic.fna	NZ_CP100686.1	115768	116625	+	blaLAP-2	1-858/858	===============	0/0	100.00	100.00	ncbi	NG_049264.1	class A beta-lactamase LAP-2	BETA-LACTAM
GCF_024266205.1_ASM2426620v1_genomic.fna	NZ_CP100686.1	118838	119698	+	aac(3)-IId	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_047251.1	aminoglycoside N-acetyltransferase AAC(3)-IId	GENTAMICIN
GCF_024266205.1_ASM2426620v1_genomic.fna	NZ_CP100686.1	126955	127770	-	sul2	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_024266205.1_ASM2426620v1_genomic.fna	NZ_CP100686.1	137300	138091	+	aadA22	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_047346.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA22	STREPTOMYCIN
GCF_024266205.1_ASM2426620v1_genomic.fna	NZ_CP100686.1	138223	139044	+	lnu(F)	1-822/822	===============	0/0	100.00	99.88	ncbi	NG_047927.1	lincosamide nucleotidyltransferase Lnu(F)	LINCOSAMIDE
GCF_024266205.1_ASM2426620v1_genomic.fna	NZ_CP100686.1	141974	142765	+	sul3	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_048120.1	sulfonamide-resistant dihydropteroate synthase Sul3	SULFONAMIDE
GCF_024266205.1_ASM2426620v1_genomic.fna	NZ_CP100686.1	159388	160587	-	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_024266205.1_ASM2426620v1_genomic.fna	NZ_CP100686.1	161923	162759	-	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_024266205.1_ASM2426620v1_genomic.fna	NZ_CP100686.1	164811	166025	-	floR	1-1215/1215	===============	0/0	100.00	99.83	ncbi	NG_047862.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_024266205.1_ASM2426620v1_genomic.fna	NZ_CP100686.1	171577	172452	+	blaCTX-M-55	1-876/876	===============	0/0	100.00	100.00	ncbi	NG_049006.1	class A extended-spectrum beta-lactamase CTX-M-55	CEPHALOSPORIN
GCF_024266205.1_ASM2426620v1_genomic.fna	NZ_CP100686.1	177093	177749	+	qnrS13	1-657/657	===============	0/0	100.00	100.00	ncbi	NG_059275.1	quinolone resistance pentapeptide repeat protein QnrS13	QUINOLONE
GCF_024266205.1_ASM2426620v1_genomic.fna	NZ_CP100686.1	182744	183196	-	arr-2	1-453/453	===============	0/0	100.00	100.00	ncbi	NG_048580.1	NAD(+)--rifampin ADP-ribosyltransferase Arr-2	RIFAMYCIN
GCF_024266205.1_ASM2426620v1_genomic.fna	NZ_CP100686.1	183307	183780	-	dfrA14	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_056035.1	trimethoprim-resistant dihydrofolate reductase DfrA14	TRIMETHOPRIM
GCF_024266205.1_ASM2426620v1_genomic.fna	NZ_CP100687.1	17802	19427	+	mcr-1.1	1-1626/1626	===============	0/0	100.00	100.00	ncbi	NG_050417.1	phosphoethanolamine--lipid A transferase MCR-1.1	COLISTIN
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	22970	23785	-	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_047441.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	24130	24969	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	26546	27685	+	blaDHA-1	1-1140/1140	===============	0/0	100.00	100.00	ncbi	NG_049055.1	class C beta-lactamase DHA-1	CEPHALOSPORIN
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	30563	31402	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	32979	34118	+	blaDHA-1	1-1140/1140	===============	0/0	100.00	100.00	ncbi	NG_049055.1	class C beta-lactamase DHA-1	CEPHALOSPORIN
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	36996	37835	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	39412	40551	+	blaDHA-1	1-1140/1140	===============	0/0	100.00	100.00	ncbi	NG_049055.1	class C beta-lactamase DHA-1	CEPHALOSPORIN
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	43429	44268	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	45845	46984	+	blaDHA-1	1-1140/1140	===============	0/0	100.00	100.00	ncbi	NG_049055.1	class C beta-lactamase DHA-1	CEPHALOSPORIN
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	49862	50701	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	52278	53417	+	blaDHA-1	1-1140/1140	===============	0/0	100.00	100.00	ncbi	NG_049055.1	class C beta-lactamase DHA-1	CEPHALOSPORIN
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	57541	58185	+	qnrB4	1-645/645	===============	0/0	100.00	100.00	ncbi	NG_050502.1	quinolone resistance pentapeptide repeat protein QnrB4	QUINOLONE
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	60185	60976	+	aadA2	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_051846.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	STREPTOMYCIN
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	61481	62320	+	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	65198	66337	-	blaDHA-1	1-1140/1140	===============	0/0	100.00	100.00	ncbi	NG_049055.1	class C beta-lactamase DHA-1	CEPHALOSPORIN
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	67914	68753	+	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	74048	74969	-	mph(A)	1-921/921	========/======	1/1	100.00	99.67	ncbi	NG_047986.1	Mph(A) family macrolide 2'-phosphotransferase	MACROLIDE
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	83460	84320	-	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_024266225.1_ASM2426622v1_genomic.fna	NZ_CP100740.1	89292	90152	-	aac(3)-IId	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_047251.1	aminoglycoside N-acetyltransferase AAC(3)-IId	GENTAMICIN
