Biosample	contig	Genus	Species	predicted_mobility	Total_Size	Relaxase	PCN	percen	Total_DNA_bases	Plasmid_family	rep_type.s.	Multiple_replicons	Length_chr	gc	Number_plasmids	Locus	percen_tamaño	megaplasmid	Plasmid_type	Plasmid_type_curated	z_scores	Predicted_ptu
GCF_905330275	NZ_OW967968.1	Escherichia	Escherichia coli	conjugative	46161	MOBP	2.76987577712167	2.50648204049361	127860.235747713	IncX	IncX3	Single replicons	5101183	46.651935616646085	8	plasmid	0.904907743948806	No	IncX3	IncX3	-0.210882778211406	PTU-X3
GCF_905330275	NZ_OW967969.1	Escherichia	Escherichia coli	mobilizable	10122	MOBQ	11.8786951539754	2.35702487733805	120236.152348539	rep_cluster_1155	rep_cluster_1155	Single replicons	5101183	38.22367121122308	8	plasmid	0.198424561518377	No	NA	rep_cluster_1155	-0.247592049813127	-
GCF_905330275	NZ_OW967970.1	Escherichia	Escherichia coli	mobilizable	5593	Multiple MOB	17.2287713500935	1.88898375457365	96360.518161073	rep_cluster_2350	rep_cluster_2350	Single replicons	5101183	46.468800286071875	8	plasmid	0.109641234199989	No	NA	rep_cluster_2350	-0.362551067725501	-
GCF_905330275	NZ_OW967971.1	Escherichia	Escherichia coli	mobilizable	3638	MOBQ	18.0533612711114	1.28750778602342	65678.1283043033	Unknown	-	Single replicons	5101183	52.253985706432104	8	plasmid	0.071316790634643	No	NA	-	-0.510283998186903	PTU-E7
GCF_905330275	NZ_OW967972.1	Escherichia	Escherichia coli	non-mobilizable	2924	No MOB	11.0051936784293	0.630818112499145	32179.1863157272	Unknown	-	Single replicons	5101183	32.25034199726402	8	plasmid	0.0573200373325168	No	NA	-	-0.671578372270247	-
GCF_905330275	NZ_OW967973.1	Escherichia	Escherichia coli	non-mobilizable	1934	No MOB	20.4825782891995	0.776551368796451	39613.3064113119	ColpVC	ColpVC	Single replicons	5101183	51.292657704239915	8	plasmid	0.0379127743505771	No	NA	ColpVC	-0.635783756783983	PTU-E11
GCF_905330275	NZ_OW967974.1	Escherichia	Escherichia coli	mobilizable	1459	No MOB	15.8467156868241	0.453235223811347	23120.3581870764	Col(MG828)	Col(MG828)	Single replicons	5101183	50.99383139136395	8	plasmid	0.0286012087784343	No	Col(MG828)	Col(MG828)	-0.715195809902683	PTU-E9
GCF_905330295	NZ_OW968112.1	Escherichia	Escherichia coli	conjugative	160357	Multiple MOB	1.04691930704268	3.50933150410817	167880.839319443	IncF	IncFIB,IncFIC,IncQ1,rep_cluster_2244	Multiple replicons	4783841	50.40191572553739	4	plasmid	3.35205538812849	No	IncFIB(AP001918), IncFIC(FII), IncQ1	IncFIB(AP001918), IncFIC(FII), IncQ1	0.0354344444509156	PTU-FE
GCF_905330295	NZ_OW968113.1	Escherichia	Escherichia coli	conjugative	72412	MOBP	1.34133539453876	2.0303513137109	97128.7785893406	IncL/M	IncL/M	Single replicons	4783841	51.41551124123073	4	plasmid	1.51367907085541	No	IncL	IncL	-0.327828743184656	PTU-L/M
GCF_905330295	NZ_OW968114.1	Escherichia	Escherichia coli	mobilizable	4638	MOBP	8.85710146545315	0.858708234591654	41079.2365967717	rep_cluster_2350	rep_cluster_2350	Single replicons	4783841	50.19404915912031	4	plasmid	0.0969513827905233	No	Col(pHAD28)	Col(pHAD28)	-0.615604605535922	PTU-E1
GCF_905330295	NZ_OW968115.1	Escherichia	Escherichia coli	mobilizable	1552	No MOB	19.6681890422669	0.638086202982043	30525.0293935982	Col(MG828)	Col(MG828)	Single replicons	4783841	51.868556701030926	4	plasmid	0.0324425498255481	No	Col(MG828)	Col(MG828)	-0.669793203182801	PTU-E9
GCF_949786275	NZ_OX460313.1	Escherichia	Escherichia coli	conjugative	159448	MOBF	1.13276476806304	3.76207748559758	180617.076738116	IncF	IncFIA,IncFIB,rep_cluster_2244	Multiple replicons	4800993	49.505167829010084	2	plasmid	3.32114627119848	No	IncFIA, IncFIB(AP001918), IncFII	IncFIA, IncFIB(AP001918), IncFII	0.0975132413773726	PTU-FE
GCF_949786275	NZ_OX460314.1	Escherichia	Escherichia coli	conjugative	33743	MOBP	2.04665746766587	1.43845997966357	69060.3629314493	IncX	IncX1,IncX3	Multiple replicons	4800993	40.99516936846161	2	plasmid	0.702833767930926	No	IncX1	IncX1	-0.473207521166902	PTU-X1
GCF_949786305	NZ_OX460328.1	Escherichia	Escherichia coli	conjugative	88510	MOBP	1.71923074815543	3.22275774363789	152169.113519237	IncI-gamma/K1	IncI-gamma/K1	Single replicons	4721705	50.03050502768049	2	plasmid	1.87453472845085	No	IncI1-I(Alpha)	IncI1-I(Alpha)	-0.0349530417352132	PTU-I1
GCF_949786305	NZ_OX460327.1	Escherichia	Escherichia coli	conjugative	73423	MOBF	1.26936691589656	1.97387865328039	93200.7270658729	IncF	IncFIA,IncFIC	Multiple replicons	4721705	51.44981817686556	2	plasmid	1.55501031936557	No	IncFII(29)	IncFII(29)	-0.341699408103256	PTU-FE
GCF_949786355	NZ_OX460340.1	Escherichia	Escherichia coli	conjugative	159448	MOBF	1.37907470879234	4.54587881128867	219890.704167521	IncF	IncFIA,IncFIB,rep_cluster_2244	Multiple replicons	4837144	49.505167829010084	2	plasmid	3.29632526962191	No	IncFIA, IncFIB(AP001918), IncFII	IncFIA, IncFIB(AP001918), IncFII	0.290028441981277	PTU-FE
GCF_949786355	NZ_OX460341.1	Escherichia	Escherichia coli	conjugative	33743	MOBP	1.62293597828375	1.13212938699424	54762.7287152286	IncX	IncX1,IncX3	Multiple replicons	4837144	40.99516936846161	2	plasmid	0.697581051959586	No	IncX1	IncX1	-0.548447628022873	PTU-X1
GCF_951802855	NZ_OX637960.1	Escherichia	Escherichia coli	conjugative	162859	Multiple MOB	2.02339806849852	6.69477590775622	329528.5860376	IncF	IncFIA,IncFIA,IncFIB,IncFIC,rep_cluster_2131	Multiple replicons	4922175	51.96765300044824	1	plasmid	3.30867959794197	No	Col156, IncFIA, IncFIB(AP001918), IncFII	Col156, IncFIA, IncFIB(AP001918), IncFII	0.817834841439506	PTU-FE
GCF_951802865	NZ_OX637962.1	Escherichia	Escherichia coli	conjugative	146919	Multiple MOB	1.62070171802061	4.84135001478906	238111.875709869	IncF	IncFIA,IncFIA,IncFIB,rep_cluster_2131	Multiple replicons	4918295	51.88641360205283	2	plasmid	2.98719373278748	No	Col156, IncFIA, IncFIB(AP001918), IncFII(pRSB107)	Col156, IncFIA, IncFIB(AP001918), IncFII(pRSB107)	0.362601294501526	PTU-FE
GCF_951803545	NZ_OX637965.1	Escherichia	Escherichia coli	conjugative	123938	MOBF	1.48261782572104	3.54336393246157	183752.688084215	IncF	IncFIA,IncFIB,IncFII,rep_cluster_2131	Multiple replicons	5185826	51.32404912133486	3	plasmid	2.38993749501044	No	Col156, IncFIA, IncFIB(AP001918), IncFII(pRSB107)	Col156, IncFIA, IncFIB(AP001918), IncFII(pRSB107)	0.0437933991461207	PTU-FE
GCF_951803545	NZ_OX637966.1	Escherichia	Escherichia coli	conjugative	74854	MOBF	1.46653997237025	2.11685434667115	109776.383091803	IncF	IncFIA,IncFIC	Multiple replicons	5185826	51.25444198038849	3	plasmid	1.44343446926295	No	IncFII	IncFII	-0.306582097896699	PTU-FE
GCF_951803545	NZ_OX637967.1	Escherichia	Escherichia coli	mobilizable	1552	No MOB	13.6860833643801	0.409593406749821	21240.801381518	Col(MG828)	Col(MG828)	Single replicons	5185826	51.868556701030926	3	plasmid	0.029927729931548	No	Col(MG828)	Col(MG828)	-0.725914997139208	PTU-E9
GCF_955652485	NZ_OY019089.1	Escherichia	Escherichia coli	conjugative	168227	Multiple MOB	1.32312209967986	4.31390757033433	222584.861462843	IncF	IncFIA,IncFIA,IncFIB,IncFIC,rep_cluster_2131	Multiple replicons	5159704	52.26093314390675	2	plasmid	3.26040020900424	No	Col156, IncFIA, IncFIB(AP001918), IncFII, IncFII	Col156, IncFIA, IncFIB(AP001918), IncFII, IncFII	0.233052281667583	PTU-?
GCF_955652485	NZ_OY019090.1	Escherichia	Escherichia coli	conjugative	100743	Multiple MOB	1.53202553326173	2.99127330361172	154340.848297386	IncK2/Z	IncK2/Z	Single replicons	5159704	51.83883743783687	2	plasmid	1.95249572456094	No	IncB/O/K/Z	IncB/O/K/Z	-0.091809635297398	PTU-B/O/K/Z
GCF_963575355	NZ_OY754354.1	Escherichia	Escherichia coli	conjugative	112380	MOBP	1.01240553586415	2.39357345871131	113774.134120413	IncI-gamma/K1	IncI-gamma/K1	Single replicons	4753317	51.09894999110162	3	plasmid	2.36424374810264	No	IncI1-I(Alpha)	IncI1-I(Alpha)	-0.238615084293635	PTU-I1
GCF_963575355	NZ_OY754355.1	Escherichia	Escherichia coli	non-mobilizable	2885	No MOB	10.5942753685845	0.643013803589497	30564.4844383662	rep_cluster_2373	rep_cluster_2373	Single replicons	4753317	44.57538994800693	3	plasmid	0.0606944582067638	No	NA	rep_cluster_2373	-0.668582899004503	-
GCF_963575355	NZ_OY754356.1	Escherichia	Escherichia coli	mobilizable	1546	No MOB	17.7894471072102	0.578595646529507	27502.485227747	Col(MG828)	Col(MG828)	Single replicons	4753317	51.48771021992238	3	plasmid	0.0325246559402623	No	Col(MG828)	Col(MG828)	-0.684405115709741	PTU-E9
GCF_963575365	NZ_OY754358.1	Escherichia	Escherichia coli	conjugative	194122	MOBH	1.12149687449612	4.36443128996918	217707.216270936	IncHI2A	IncHI2A,rep_cluster_1088	Multiple replicons	4988215	44.491608369994125	6	plasmid	3.89161253073494	No	IncHI2, IncHI2A	IncHI2, IncHI2A	0.245461783542542	PTU-HI2
GCF_963575365	NZ_OY754359.1	Escherichia	Escherichia coli	conjugative	191832	Multiple MOB	1.24465934582677	4.78659182951497	238765.49162864	IncI-gamma/K1	IncI-gamma/K1	Single replicons	4988215	51.24379665540681	6	plasmid	3.84570432509425	No	IncI1-I(Alpha)	IncI1-I(Alpha)	0.349151734418871	PTU-B/O/K/Z
GCF_963575365	NZ_OY754361.1	Escherichia	Escherichia coli	conjugative	112173	MOBP	1.19172901734232	2.67991293603703	133679.81906234	IncK2/Z	IncK2/Z	Single replicons	4988215	51.16650174284364	6	plasmid	2.24876032809332	No	IncB/O/K/Z	IncB/O/K/Z	-0.168285142111445	PTU-I1
GCF_963575365	NZ_OY754362.1	Escherichia	Escherichia coli	mobilizable	6074	MOBQ	17.8795237193128	2.17713605109455	108600.227071106	Col156	Col156	Single replicons	4988215	49.22621007573263	6	plasmid	0.121767004830385	No	Col156	Col156	-0.291775865705673	PTU-E7
GCF_963575365	NZ_OY754363.1	Escherichia	Escherichia coli	mobilizable	1552	No MOB	23.5033550273221	0.731267738106796	36477.2070024039	Col(MG828)	Col(MG828)	Single replicons	4988215	51.868556701030926	6	plasmid	0.031113334128541	No	Col(MG828)	Col(MG828)	-0.646906201924792	PTU-E9
GCF_963575375	NZ_OY754375.1	Escherichia	Escherichia coli	mobilizable	3082	MOBF	14.9509268647147	0.862007000199244	46078.7565970506	rep_cluster_2350	rep_cluster_2350	Single replicons	5345520	46.07397793640493	5	plasmid	0.0576557565961777	No	NA	rep_cluster_2350	-0.614794371485691	PTU-E1
GCF_963575375	NZ_OY754376.1	Escherichia	Escherichia coli	mobilizable	2442	MOBV	33.1600750737748	1.51485549263978	80976.9033301581	Unknown	-	Single replicons	5345520	48.85339885339885	5	plasmid	0.0456831140843173	No	NA	-	-0.454443458101703	-
GCF_963575385	NZ_OY754369.1	Escherichia	Escherichia coli	mobilizable	3372	MOBP	5.94367584462753	0.419878715967923	20042.074948084	Unknown	-	Single replicons	4773301	55.36773428232503	6	plasmid	0.0706429366176572	No	NA	-	-0.723388746796813	PTU-E1
GCF_963575385	NZ_OY754370.1	Escherichia	Escherichia coli	non-mobilizable	2182	No MOB	25.60074776423	1.17027674604116	55860.83162155	Unknown	-	Single replicons	4773301	41.56736938588451	6	plasmid	0.0457126001481993	No	NA	-	-0.539077974975972	-
GCF_963575395	NZ_OY754378.1	Escherichia	Escherichia coli	conjugative	204501	MOBH	1.01120646366534	4.14993122724331	206792.733026025	IncHI2A	IncHI2A,rep_cluster_1088	Multiple replicons	4983040	45.6374296458208	4	plasmid	4.10394056640123	No	IncHI2, IncHI2A	IncHI2, IncHI2A	0.192776847638906	PTU-HI2
GCF_963575395	NZ_OY754379.1	Escherichia	Escherichia coli	conjugative	134861	Multiple MOB	1.37756824169476	3.72825083971224	185780.230643197	IncF	IncFIA,IncFIB	Multiple replicons	4983040	50.713697807372036	4	plasmid	2.70640010917031	No	IncFIB(AP001918), IncFII(pRSB107)	IncFIB(AP001918), IncFII(pRSB107)	0.0892048304256157	-
GCF_963575395	NZ_OY754381.1	Escherichia	Escherichia coli	mobilizable	5873	MOBP	20.8329705558975	2.45536933427759	122352.036074786	rep_cluster_2401	rep_cluster_2401	Single replicons	4983040	47.52256087178614	4	plasmid	0.117859780375032	No	NA	rep_cluster_2401	-0.223436945406658	PTU-E22
GCF_963575405	NZ_OY754384.1	Escherichia	Escherichia coli	non-mobilizable	128731	No MOB	1.00097954606948	2.69129877921956	128857.09794507	IncHI1B	IncHI1B,IncHI1B	Multiple replicons	4787915	47.600810993467	6	plasmid	2.68866510788099	No	IncHI1B(pNDM-CIT), p0111	IncHI1B(pNDM-CIT), p0111	-0.165488581538654	PTU-E49
GCF_963575405	NZ_OY754385.1	Escherichia	Escherichia coli	conjugative	96900	MOBF	1.15686529363082	2.34131656374072	112100.246952826	IncF	IncFIA,IncFIC	Multiple replicons	4787915	52.70072239422085	6	plasmid	2.02384545256129	No	IncFII	IncFII	-0.251450284092934	PTU-FE
GCF_963575405	NZ_OY754386.1	Escherichia	Escherichia coli	non-mobilizable	42747	No MOB	1.82177875249122	1.62650290017142	77875.5763327422	Unknown	-	Single replicons	4787915	49.615177673287015	6	plasmid	0.892810336023091	No	NA	-	-0.427020918290474	-
GCF_963575405	NZ_OY754387.1	Escherichia	Escherichia coli	mobilizable	4018	Multiple MOB	14.6313621636423	1.22785833026515	58788.8131735147	ColRNAI_rep_cluster_1987	ColRNAI_rep_cluster_1987	Single replicons	4787915	53.285216525634645	6	plasmid	0.0839196184560503	No	Col(pHAD28)	Col(pHAD28)	-0.524934939139436	PTU-E3
GCF_963575405	NZ_OY754388.1	Escherichia	Escherichia coli	non-mobilizable	1547	No MOB	16.5799154041531	0.535705607351526	25649.1291302248	rep_cluster_2373	rep_cluster_2373	Single replicons	4787915	52.682611506140915	6	plasmid	0.0323105151198382	No	Col(pHAD28)	Col(pHAD28)	-0.694939653258498	-
GCF_963575415	NZ_OY754397.1	Escherichia	Escherichia coli	mobilizable	3918	MOBQ	28.2036109186402	2.23708307563554	110501.747579232	Col156	Col156	Single replicons	4939546	51.14854517611026	5	plasmid	0.0793190305343851	No	Col156	Col156	-0.277051836698781	PTU-E19
GCF_963575425	NZ_OY754391.1	Escherichia	Escherichia coli	mobilizable	5429	MOBP	6.85501565654325	0.794386510741057	37215.8799993733	ColRNAI_rep_cluster_1987	ColRNAI_rep_cluster_1987	Single replicons	4684858	50.96702891876957	2	plasmid	0.115883981969144	No	Col(pHAD28), Col440II	Col(pHAD28), Col440II	-0.631403136572302	PTU-E3
GCF_963575435	NZ_OY754402.1	Escherichia	Escherichia coli	mobilizable	5872	Multiple MOB	18.4196758046976	2.23044988350152	108160.336325185	rep_cluster_2401	rep_cluster_2401	Single replicons	4849261	47.513623978201636	8	plasmid	0.121090615662881	No	NA	rep_cluster_2401	-0.278681063739447	PTU-E22
GCF_963575435	NZ_OY754403.1	Escherichia	Escherichia coli	mobilizable	5592	MOBQ	14.5991370918901	1.68352197619079	81638.3746178494	Unknown	-	Single replicons	4849261	48.712446351931334	8	plasmid	0.115316539984134	No	NA	-	-0.413016044225683	PTU-E10
GCF_963575435	NZ_OY754404.1	Escherichia	Escherichia coli	mobilizable	5463	MOBQ	6.73236028294236	0.758443074639911	36778.8842257141	Col156	Col156	Single replicons	4849261	47.190188541094635	8	plasmid	0.112656340832139	No	Col156	Col156	-0.640231467916733	PTU-E7
GCF_963575435	NZ_OY754405.1	Escherichia	Escherichia coli	mobilizable	4110	MOBQ	15.1387541857211	1.28308787057067	62220.2797033137	Unknown	-	Single replicons	4849261	50.38929440389295	8	plasmid	0.0847551822844759	No	NA	-	-0.511369606085422	PTU-E10
GCF_963575435	NZ_OY754406.1	Escherichia	Escherichia coli	mobilizable	1552	No MOB	21.8894313862729	0.700568550785274	33972.3975114955	Col(MG828)	Col(MG828)	Single replicons	4849261	51.73969072164948	8	plasmid	0.0320048766193447	No	Col(MG828)	Col(MG828)	-0.654446454807585	PTU-E9
GCF_963575445	NZ_OY754408.1	Escherichia	Escherichia coli	conjugative	146441	MOBF	1.03073366191253	3.05569605865585	150941.668184132	IncF	IncFIA,IncFIA,IncFIB,IncFIC	Multiple replicons	4939682	48.78893206137625	1	plasmid	2.96458355011517	No	IncFIA, IncFIB(AP001918), IncFII	IncFIA, IncFIB(AP001918), IncFII	-0.0759862892475048	PTU-FE
GCF_963575475	NZ_OY754418.1	Escherichia	Escherichia coli	conjugative	148429	MOBF	1.21052908091966	3.79499612642151	179677.620951824	IncF	IncFIB,rep_cluster_2244	Multiple replicons	4734593	50.49552311206031	4	plasmid	3.13498963902494	No	IncFIB(AP001918), IncFII	IncFIB(AP001918), IncFII	0.105598630536721	PTU-FE
GCF_963575475	NZ_OY754419.1	Escherichia	Escherichia coli	mobilizable	5429	MOBP	15.7275818557772	1.80342939498737	85385.0418950146	ColRNAI_rep_cluster_1987	ColRNAI_rep_cluster_1987	Single replicons	4734593	50.96702891876957	4	plasmid	0.114666667229897	No	Col(pHAD28), Col440II	Col(pHAD28), Col440II	-0.383564702378095	PTU-E3
GCF_963575475	NZ_OY754420.1	Escherichia	Escherichia coli	non-mobilizable	1506	No MOB	61.4704088312516	1.95527758563122	92574.4356998649	Col(MG828)	Col(MG828)	Single replicons	4734593	50.199203187250994	4	plasmid	0.031808436332331	No	Col(MG828)	Col(MG828)	-0.346268152952939	PTU-E9
GCF_963575485	NZ_OY754422.1	Escherichia	Escherichia coli	conjugative	134888	Multiple MOB	1.11218029661195	2.92101062697639	150019.775849393	IncF	IncFIA,IncFIB	Multiple replicons	5135886	50.716149694561416	2	plasmid	2.62638228340738	No	IncFIB(AP001918), IncFII(pRSB107)	IncFIB(AP001918), IncFII(pRSB107)	-0.109067367383386	-
GCF_963575485	NZ_OY754423.1	Escherichia	Escherichia coli	mobilizable	5873	MOBP	9.27234038978965	1.06031276997259	54456.4551092346	rep_cluster_2401	rep_cluster_2401	Single replicons	5135886	47.52256087178614	2	plasmid	0.114352226665467	No	NA	rep_cluster_2401	-0.566087034820795	PTU-E22
GCF_963575505	NZ_OY754430.1	Escherichia	Escherichia coli	mobilizable	4091	MOBQ	10.0851060040583	0.841970106950918	41258.1686626024	rep_cluster_1778	rep_cluster_1778	Single replicons	4900194	49.59667562943046	6	plasmid	0.0834864905348645	No	Col8282	Col8282	-0.619715780006887	PTU-E10
GCF_963575505	NZ_OY754431.1	Escherichia	Escherichia coli	non-mobilizable	2228	No MOB	13.9789498250055	0.635589125861388	31145.1002101122	Unknown	-	Single replicons	4900194	54.08438061041293	6	plasmid	0.0454675876097967	No	NA	-	-0.670406528635374	PTU-E11
GCF_963575505	NZ_OY754432.1	Escherichia	Escherichia coli	mobilizable	2096	No MOB	9.98892115580617	0.427264282650233	20936.7787425697	ColpVC	ColpVC	Single replicons	4900194	55.58206106870229	6	plasmid	0.0427738167101139	No	ColpVC	ColpVC	-0.721574723517171	PTU-E11
GCF_963575505	NZ_OY754433.1	Escherichia	Escherichia coli	mobilizable	1146	No MOB	45.5862901343746	1.06611878007265	52241.8884939933	Unknown	-	Single replicons	4900194	54.973821989528794	6	plasmid	0.0233868291745184	No	NA	-	-0.564660978035122	PTU-E1
GCF_963575575	NZ_OY754447.1	Escherichia	Escherichia coli	mobilizable	5873	MOBP	15.8642646556965	2.00977128722812	93170.8263229054	rep_cluster_2401	rep_cluster_2401	Single replicons	4635892	47.539587944832284	4	plasmid	0.126685436157702	No	NA	rep_cluster_2401	-0.332883554648866	PTU-E22
GCF_963575635	NZ_OY754455.1	Escherichia	Escherichia coli	conjugative	114115	MOBP	1.20903744809313	2.76713192346311	137969.308389148	IncI-gamma/K1	IncI-gamma/K1	Single replicons	4986004	48.604477938921264	10	plasmid	2.28870654736739	No	IncI1-I(Alpha)	IncI1-I(Alpha)	-0.146862645988468	PTU-I1
GCF_963575635	NZ_OY754454.1	Escherichia	Escherichia coli	mobilizable	3373	MOBP	21.9592873084521	1.48553182250574	74068.6760914091	Unknown	-	Single replicons	4986004	55.26237770530685	10	plasmid	0.0676493640999887	No	NA	-	-0.461645860104941	PTU-E1
GCF_963575635	NZ_OY754456.1	Escherichia	Escherichia coli	conjugative	109347	MOBF	1.05906038365158	2.32260294558828	115805.075771149	IncF	IncFIA,IncFIB	Multiple replicons	4986004	50.126660996643714	10	plasmid	2.19307886636272	No	IncFIB(AP001918), IncFII(pRSB107)	IncFIB(AP001918), IncFII(pRSB107)	-0.256046673298407	-
GCF_963575635	NZ_OY754459.1	Escherichia	Escherichia coli	mobilizable	6776	MOBQ	17.3128986490601	2.35283006684373	117312.201246031	rep_cluster_2150	rep_cluster_2150	Single replicons	4986004	50.63459268004723	10	plasmid	0.135900412434487	No	Col156	Col156	-0.248622368029415	PTU-E20
GCF_963575635	NZ_OY754460.1	Escherichia	Escherichia coli	mobilizable	5873	MOBP	14.189956548943	1.67143096579831	83337.6148119421	rep_cluster_2401	rep_cluster_2401	Single replicons	4986004	47.539587944832284	10	plasmid	0.117789716975759	No	NA	rep_cluster_2401	-0.415985806096347	PTU-E22
GCF_963575635	NZ_OY754461.1	Escherichia	Escherichia coli	mobilizable	4091	MOBQ	27.7569615645796	2.27744963222443	113553.729760695	rep_cluster_1778	rep_cluster_1778	Single replicons	4986004	49.572231728183816	10	plasmid	0.0820496734459098	No	Col8282	Col8282	-0.267137110243647	PTU-E10
GCF_963575635	NZ_OY754462.1	Escherichia	Escherichia coli	mobilizable	3904	MOBQ	22.0402975517835	1.72573711617887	86045.3216421629	Col156	Col156	Single replicons	4986004	51.02459016393443	10	plasmid	0.0782991750508022	No	Col156	Col156	-0.402647273624076	PTU-E19
GCF_963575635	NZ_OY754463.1	Escherichia	Escherichia coli	mobilizable	3598	MOBF	16.9337130387289	1.221970530175	60927.4995133467	rep_cluster_2350	rep_cluster_2350	Single replicons	4986004	43.32962757087271	10	plasmid	0.072161995858808	No	NA	rep_cluster_2350	-0.526381084965321	PTU-E1
GCF_963585905	NZ_OY757950.1	Escherichia	Escherichia coli	conjugative	150582	MOBF	1.13238272465705	3.60421268434262	170516.455444308	IncF	IncFIB,rep_cluster_2244	Multiple replicons	4731032	50.64350320755469	2	plasmid	3.18285735543535	No	IncFIB(AP001918), IncFII	IncFIB(AP001918), IncFII	0.058738908028168	PTU-?
GCF_000281535	NZ_CP008830.1	Klebsiella	Klebsiella pneumoniae	conjugative	113639	Multiple MOB	1.45587890713495	3.06716547117621	165444.623127909	IncF	IncFIB,IncFII,rep_cluster_2183	Multiple replicons	5394056	0.5392778887529809	3	plasmid	2.10674490587417	No	IncFIB(pQil), IncFII(K)	IncFIB(pQil), IncFII(K)	-0.0731692025958329	-
GCF_000281535	NZ_CP008828.1	Klebsiella	Klebsiella pneumoniae	mobilizable	15096	MOBC	2.2450926339465	0.628319735687882	33891.9184020563	ColRNAI_rep_cluster_1857	ColRNAI_rep_cluster_1857	Single replicons	5394056	0.5353736089030207	3	plasmid	0.279863612836055	No	ColRNAI	ColRNAI	-0.672192016949375	PTU-E4
GCF_000281535	NZ_CP008829.1	Klebsiella	Klebsiella pneumoniae	conjugative	243824	Multiple MOB	1.37633216511548	6.22134463986128	335582.813827116	IncF	IncFIB,IncFII,rep_cluster_2183	Multiple replicons	5394056	0.5322486711726492	3	plasmid	4.52023486593391	No	IncFIB(K), IncFII(K)	IncFIB(K), IncFII(K)	0.701551910391139	PTU-FK
GCF_000364385	NZ_CP006663.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	117755	No MOB	1.69528416853774	3.67250764230266	199628.187266161	IncF	IncFIB,IncFII,rep_cluster_2183	Multiple replicons	5435746	0.512105643072481	4	plasmid	2.16630799158018	No	IncFIB(K), IncFII(K)	IncFIB(K), IncFII(K)	0.0755133342774729	PTU-FK
GCF_000364385	NZ_CP006662.2	Klebsiella	Klebsiella pneumoniae	mobilizable	85161	No MOB	1.69673138237432	2.65824306828133	144495.34125438	IncF	IncFIA,IncR	Multiple replicons	5435746	0.5273892979180611	4	plasmid	1.56668468320632	No	IncFIA(HI1), IncR	IncFIA(HI1), IncR	-0.173607637495553	PTU-R
GCF_000364385	NZ_CP006660.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	2014	No MOB	20.68775334724	0.766502615121115	41665.1352413414	rep_cluster_2358	rep_cluster_2358	Single replicons	5435746	0.49602780536246277	4	plasmid	0.0370510321858306	No	Col(pHAD28)	Col(pHAD28)	-0.638251904982024	-
GCF_000364385	NZ_CP006661.1	Klebsiella	Klebsiella pneumoniae	conjugative	140825	Multiple MOB	1.66726164690482	4.31940935844632	234792.121425372	IncC	IncC	Single replicons	5435746	0.5192259897035327	4	plasmid	2.59072075847547	No	IncC	IncC	0.234403616256265	PTU-C
GCF_000406765	NZ_CP011984.1	Klebsiella	Klebsiella pneumoniae	mobilizable	13838	MOBC	2.15171361596682	0.560931225562603	29775.4130177489	ColRNAI_rep_cluster_1857	ColRNAI_rep_cluster_1857	Single replicons	5308211	0.5369995664113311	4	plasmid	0.260690466147634	No	ColRNAI	ColRNAI	-0.688743803888148	PTU-E4
GCF_000406765	NZ_CP011981.1	Klebsiella	Klebsiella pneumoniae	conjugative	130552	Multiple MOB	1.91493744254445	4.70966419758112	249998.912999063	IncF	IncFIB,IncFII,rep_cluster_2183	Multiple replicons	5308211	0.5406428089956492	4	plasmid	2.45943501492311	No	IncFIB(pQil), IncFII(K)	IncFIB(pQil), IncFII(K)	0.330256973708088	PTU-FK
GCF_000406765	NZ_CP011983.1	Klebsiella	Klebsiella pneumoniae	conjugative	43380	MOBP	3.14756501048214	2.57226719425274	136541.370154715	IncX	IncX3	Single replicons	5308211	0.46834946980175196	4	plasmid	0.8172244848594	No	IncX3	IncX3	-0.194724803406335	PTU-X3
GCF_000406765	NZ_CP011982.1	Klebsiella	Klebsiella pneumoniae	mobilizable	51662	MOBC	2.3435137129464	2.28081750025078	121070.605438237	ColRNAI_rep_cluster_1857	ColRNAI_rep_cluster_1857	Single replicons	5308211	0.538074406720607	4	plasmid	0.973246918782995	No	ColRNAI, ColRNAI, ColRNAI	ColRNAI, ColRNAI, ColRNAI	-0.26630990344079	PTU-E4
GCF_000417225	NZ_CP011979.1	Klebsiella	Klebsiella pneumoniae	mobilizable	20222	MOBC	9.94914551939092	3.73001537292202	201191.620693123	ColRNAI_rep_cluster_1857	ColRNAI_rep_cluster_1857	Single replicons	5393855	0.5229453070912867	3	plasmid	0.374908113028622	No	ColRNAI	ColRNAI	0.0896382303877222	PTU-E4
GCF_000417225	NZ_CP011977.1	Klebsiella	Klebsiella pneumoniae	conjugative	218836	Multiple MOB	3.08826496609388	12.5295090824674	675823.552120121	IncF	IncFIB,IncFII,IncR,rep_cluster_1418,rep_cluster_2183	Multiple replicons	5393855	0.5276325650258641	3	plasmid	4.05713538832616	No	IncFIB(K), IncFII(K), IncR, repB(R1701)	IncFIB(K), IncFII(K), IncR, repB(R1701)	2.25094651244794	PTU-FK
